Created on 01-25-2022,https://www.CryptoDataDownload.com
1623124800000,2021-06-08 04:00:00,LTCUSD,156.54,163.03,145.04,154.73,36444.3435016
1623038400000,2021-06-07 04:00:00,LTCUSD,181.05,182.26,152.73,156.54,32231.3516171
1622952000000,2021-06-06 04:00:00,LTCUSD,176.61,182.25,172.94,181.05,22642.2026378
1622865600000,2021-06-05 04:00:00,LTCUSD,182.21,185.57,167.74,176.61,22877.7435891
1622779200000,2021-06-04 04:00:00,LTCUSD,182.95,184.86,169.25,182.21,17854.0960692
1622692800000,2021-06-03 04:00:00,LTCUSD,186.35,193.78,179.61,182.95,9287.477093
1622606400000,2021-06-02 04:00:00,LTCUSD,182.53,191.32,180.02,186.35,14386.4841678
1622520000000,2021-06-01 04:00:00,LTCUSD,183.31,187.67,175.99,182.53,18565.1429673
1622433600000,2021-05-31 04:00:00,LTCUSD,165.84,193.04,163.9,183.31,26817.3839815
1622347200000,2021-05-30 04:00:00,LTCUSD,166.49,181.0,163.8,165.84,50253.4666843
1622260800000,2021-05-29 04:00:00,LTCUSD,186.36,187.45,155.3,166.49,37051.651106
1622174400000,2021-05-28 04:00:00,LTCUSD,194.24,194.24,165.76,186.36,61876.230408
1622088000000,2021-05-27 04:00:00,LTCUSD,184.11,203.91,184.11,194.24,15202.6192788
1622001600000,2021-05-26 04:00:00,LTCUSD,191.73,204.42,180.78,184.11,65327.3442471
1621915200000,2021-05-25 04:00:00,LTCUSD,181.84,192.31,167.66,191.73,42428.0599189
1621828800000,2021-05-24 04:00:00,LTCUSD,151.53,194.94,146.2,181.84,86443.9564812
1621742400000,2021-05-23 04:00:00,LTCUSD,171.4,172.98,118.36,151.53,134914.0322397
1621656000000,2021-05-22 04:00:00,LTCUSD,178.88,184.41,162.0,171.4,65258.2114475
1621569600000,2021-05-21 04:00:00,LTCUSD,208.58,208.58,157.31,178.88,56104.1326436
1621483200000,2021-05-20 04:00:00,LTCUSD,194.35,225.68,192.61,208.58,102991.4208676
1621396800000,2021-05-19 04:00:00,LTCUSD,273.41,276.04,165.0,194.35,294761.3607665
1621310400000,2021-05-18 04:00:00,LTCUSD,302.29,318.49,268.79,273.41,58271.0177222
1621224000000,2021-05-17 04:00:00,LTCUSD,269.11,307.75,261.3,302.29,50790.2161131
1621137600000,2021-05-16 04:00:00,LTCUSD,311.19,323.86,267.7,269.11,47809.7150207
1621051200000,2021-05-15 04:00:00,LTCUSD,325.04,327.31,296.55,311.19,22539.1150704
1620964800000,2021-05-14 04:00:00,LTCUSD,311.91,339.62,308.66,325.04,32980.6198167
1620878400000,2021-05-13 04:00:00,LTCUSD,325.49,326.62,290.96,311.91,26900.7830905
1620792000000,2021-05-12 04:00:00,LTCUSD,392.32,392.5,292.0,325.49,96151.8437401
1620705600000,2021-05-11 04:00:00,LTCUSD,352.72,406.11,348.22,392.32,33736.324236
1620619200000,2021-05-10 04:00:00,LTCUSD,409.76,409.97,334.78,352.72,81262.3068996
1620532800000,2021-05-09 04:00:00,LTCUSD,339.49,413.89,334.52,409.76,57913.8244315
1620446400000,2021-05-08 04:00:00,LTCUSD,353.15,356.06,335.0,339.49,23863.2199593
1620360000000,2021-05-07 04:00:00,LTCUSD,352.04,372.85,333.88,353.15,46128.9024
1620273600000,2021-05-06 04:00:00,LTCUSD,342.91,373.0,318.09,352.04,51291.0272047
1620187200000,2021-05-05 04:00:00,LTCUSD,332.4,366.13,322.46,342.91,89332.3938544
1620100800000,2021-05-04 04:00:00,LTCUSD,277.01,341.77,275.83,332.4,92222.9936914
1620014400000,2021-05-03 04:00:00,LTCUSD,273.21,299.99,271.0,277.01,47974.2847193
1619928000000,2021-05-02 04:00:00,LTCUSD,268.25,274.78,265.37,273.21,17850.5087162
1619841600000,2021-05-01 04:00:00,LTCUSD,274.48,278.71,265.92,268.25,17586.7535763
1619755200000,2021-04-30 04:00:00,LTCUSD,260.2,275.08,260.2,274.48,15333.2846819
1619668800000,2021-04-29 04:00:00,LTCUSD,254.21,262.9,248.85,260.2,25409.6094502
1619582400000,2021-04-28 04:00:00,LTCUSD,255.99,260.54,248.5,254.21,25657.4080133
1619496000000,2021-04-27 04:00:00,LTCUSD,248.44,267.03,246.63,255.99,26678.6337
1619409600000,2021-04-26 04:00:00,LTCUSD,238.39,252.07,236.28,248.44,24443.162582
1619323200000,2021-04-25 04:00:00,LTCUSD,224.44,240.41,211.16,238.39,41116.7477766
1619236800000,2021-04-24 04:00:00,LTCUSD,234.33,236.82,220.93,224.44,33810.3528983
1619150400000,2021-04-23 04:00:00,LTCUSD,232.76,242.53,217.17,234.33,48838.4823855
1619064000000,2021-04-22 04:00:00,LTCUSD,257.77,289.7,206.73,232.76,60038.0039473
1618977600000,2021-04-21 04:00:00,LTCUSD,258.64,276.75,251.53,257.77,40267.538577
1618891200000,2021-04-20 04:00:00,LTCUSD,247.8,273.18,234.65,258.64,46497.9540523
1618804800000,2021-04-19 04:00:00,LTCUSD,280.5,281.44,237.94,247.8,98041.3426995
1618718400000,2021-04-18 04:00:00,LTCUSD,273.18,282.59,246.0,280.5,63343.7053142
1618632000000,2021-04-17 04:00:00,LTCUSD,323.92,335.53,230.97,273.18,127930.6173864
1618545600000,2021-04-16 04:00:00,LTCUSD,295.14,334.28,276.92,323.92,79422.0315445
1618459200000,2021-04-15 04:00:00,LTCUSD,278.44,297.15,266.29,295.14,55883.377686
1618372800000,2021-04-14 04:00:00,LTCUSD,279.78,283.22,255.19,278.44,54483.1518264
1618286400000,2021-04-13 04:00:00,LTCUSD,250.17,283.31,247.8,279.78,40569.798751
1618200000000,2021-04-12 04:00:00,LTCUSD,253.87,258.79,240.01,250.17,40196.2581636
1618113600000,2021-04-11 04:00:00,LTCUSD,250.48,263.02,244.65,253.87,53769.7728469
1618027200000,2021-04-10 04:00:00,LTCUSD,226.62,258.28,225.73,250.48,76592.7518157
1617940800000,2021-04-09 04:00:00,LTCUSD,224.34,228.83,218.99,226.62,31003.8982606
1617854400000,2021-04-08 04:00:00,LTCUSD,221.42,228.9,221.42,224.34,21770.5672251
1617768000000,2021-04-07 04:00:00,LTCUSD,239.92,242.85,211.0,221.42,121237.2434965
1617681600000,2021-04-06 04:00:00,LTCUSD,218.43,244.46,212.38,239.92,139594.9656477
1617595200000,2021-04-05 04:00:00,LTCUSD,202.81,227.73,198.26,218.43,44641.1126875
1617508800000,2021-04-04 04:00:00,LTCUSD,199.46,207.51,196.96,202.81,15359.8668085
1617422400000,2021-04-03 04:00:00,LTCUSD,210.75,217.51,192.43,199.46,22566.7064486
1617336000000,2021-04-02 04:00:00,LTCUSD,206.18,214.76,201.39,210.75,22987.6816569
1617249600000,2021-04-01 04:00:00,LTCUSD,197.47,208.83,194.19,206.18,25614.7799339
1617163200000,2021-03-31 04:00:00,LTCUSD,193.62,200.82,187.21,197.47,21002.2776898
1617076800000,2021-03-30 04:00:00,LTCUSD,190.84,200.0,190.11,193.62,18270.7997253
1616990400000,2021-03-29 04:00:00,LTCUSD,190.62,197.36,189.97,190.84,14472.8602202
1616904000000,2021-03-28 04:00:00,LTCUSD,186.28,192.15,180.39,190.62,12679.8944512
1616817600000,2021-03-27 04:00:00,LTCUSD,181.8,186.28,177.84,186.28,11350.6044984
1616731200000,2021-03-26 04:00:00,LTCUSD,175.15,184.8,174.01,181.8,16810.0268528
1616644800000,2021-03-25 04:00:00,LTCUSD,175.83,178.15,167.72,175.15,21976.8966257
1616558400000,2021-03-24 04:00:00,LTCUSD,191.02,196.99,171.32,175.83,36668.4923813
1616472000000,2021-03-23 04:00:00,LTCUSD,188.27,193.32,181.29,191.02,18704.6189579
1616385600000,2021-03-22 04:00:00,LTCUSD,194.83,198.43,184.91,188.27,21343.8226465
1616299200000,2021-03-21 04:00:00,LTCUSD,199.27,199.46,190.28,194.83,9210.3974091
1616212800000,2021-03-20 04:00:00,LTCUSD,202.2,206.17,197.4,199.27,16596.7501861
1616126400000,2021-03-19 04:00:00,LTCUSD,201.09,202.98,199.0,202.2,4280.0424941
1616040000000,2021-03-18 04:00:00,LTCUSD,204.75,208.19,195.9,201.09,20402.9448022
1615953600000,2021-03-17 04:00:00,LTCUSD,197.29,207.93,194.39,204.75,21607.8107285
1615867200000,2021-03-16 04:00:00,LTCUSD,196.38,205.2,193.25,197.29,27922.37977
1615780800000,2021-03-15 04:00:00,LTCUSD,219.66,222.4,191.29,196.38,69245.6269453
1615694400000,2021-03-14 04:00:00,LTCUSD,224.18,224.75,212.29,219.66,27016.7207667
1615608000000,2021-03-13 04:00:00,LTCUSD,217.13,230.0,214.69,224.18,42523.0499776
1615521600000,2021-03-12 04:00:00,LTCUSD,209.49,224.0,200.91,217.13,56028.2908388
1615435200000,2021-03-11 04:00:00,LTCUSD,199.59,211.37,197.45,209.49,21411.0265971
1615348800000,2021-03-10 04:00:00,LTCUSD,193.28,207.98,192.47,199.59,34097.542765
1615262400000,2021-03-09 04:00:00,LTCUSD,199.0,207.78,191.52,193.28,32679.8932444
1615176000000,2021-03-08 04:00:00,LTCUSD,188.53,200.55,179.89,199.0,36671.3701338
1615089600000,2021-03-07 04:00:00,LTCUSD,184.55,195.21,182.46,188.53,20095.9645071
1615003200000,2021-03-06 04:00:00,LTCUSD,179.56,186.77,174.84,184.55,20794.3682841
1614916800000,2021-03-05 04:00:00,LTCUSD,173.12,184.46,169.8,179.56,32761.2228386
1614830400000,2021-03-04 04:00:00,LTCUSD,185.14,187.66,168.63,173.12,26065.2335898
1614744000000,2021-03-03 04:00:00,LTCUSD,185.1,196.66,184.79,185.14,47944.2800469
1614657600000,2021-03-02 04:00:00,LTCUSD,173.54,185.29,170.77,185.1,29134.9123624
1614571200000,2021-03-01 04:00:00,LTCUSD,165.43,179.78,163.69,173.54,31620.4260082
1614484800000,2021-02-28 04:00:00,LTCUSD,158.59,169.9,153.09,165.43,34206.086511
1614398400000,2021-02-27 04:00:00,LTCUSD,176.05,179.82,158.1,158.59,28036.5582996
1614312000000,2021-02-26 04:00:00,LTCUSD,176.76,181.16,162.87,176.05,44743.5789677
1614225600000,2021-02-25 04:00:00,LTCUSD,181.64,196.0,169.5,176.76,38714.9265218
1614139200000,2021-02-24 04:00:00,LTCUSD,184.42,189.47,172.31,181.64,50500.0923616
1614052800000,2021-02-23 04:00:00,LTCUSD,195.58,198.3,158.88,184.42,111651.5557692
1613966400000,2021-02-22 04:00:00,LTCUSD,219.45,223.44,178.0,195.58,61611.5516267
1613880000000,2021-02-21 04:00:00,LTCUSD,227.43,232.98,218.93,219.45,24113.8315322
1613793600000,2021-02-20 04:00:00,LTCUSD,243.55,245.21,214.71,227.43,32412.9478161
1613707200000,2021-02-19 04:00:00,LTCUSD,224.91,246.98,222.88,243.55,44002.1057591
1613620800000,2021-02-18 04:00:00,LTCUSD,232.72,232.72,220.0,224.91,17503.565819
1613534400000,2021-02-17 04:00:00,LTCUSD,208.92,239.41,203.57,232.72,63585.468375
1613448000000,2021-02-16 04:00:00,LTCUSD,216.5,221.83,200.49,208.92,39780.5957908
1613361600000,2021-02-15 04:00:00,LTCUSD,199.37,220.21,191.11,216.5,43384.9971803
1613275200000,2021-02-14 04:00:00,LTCUSD,215.95,230.71,186.23,199.37,73911.0888945
1613188800000,2021-02-13 04:00:00,LTCUSD,206.89,229.5,192.0,215.95,65669.6017114
1613102400000,2021-02-12 04:00:00,LTCUSD,183.12,207.81,177.0,206.89,64784.977093
1613016000000,2021-02-11 04:00:00,LTCUSD,182.53,191.24,181.02,183.12,19447.4506112
1612929600000,2021-02-10 04:00:00,LTCUSD,189.1,195.56,170.52,182.53,54301.2872779
1612843200000,2021-02-09 04:00:00,LTCUSD,172.44,194.79,164.4,189.1,51786.076492
1612756800000,2021-02-08 04:00:00,LTCUSD,148.49,172.87,148.29,172.44,49389.2595687
1612670400000,2021-02-07 04:00:00,LTCUSD,152.22,155.19,145.31,148.49,32870.8182087
1612584000000,2021-02-06 04:00:00,LTCUSD,161.7,164.0,150.77,152.22,30551.6849987
1612497600000,2021-02-05 04:00:00,LTCUSD,148.08,164.0,147.53,161.7,40444.6712634
1612411200000,2021-02-04 04:00:00,LTCUSD,149.99,149.99,143.48,148.08,11789.1278331
1612324800000,2021-02-03 04:00:00,LTCUSD,153.44,158.94,148.54,149.99,25529.5604497
1612238400000,2021-02-02 04:00:00,LTCUSD,133.23,154.75,133.23,153.44,54922.9535792
1612152000000,2021-02-01 04:00:00,LTCUSD,130.57,136.5,127.65,133.23,30296.2589753
1612065600000,2021-01-31 04:00:00,LTCUSD,131.59,133.86,125.85,130.57,22381.7905025
1611979200000,2021-01-30 04:00:00,LTCUSD,130.15,135.9,128.75,131.59,25533.9356352
1611892800000,2021-01-29 04:00:00,LTCUSD,136.2,146.12,127.78,130.15,39270.1407576
1611806400000,2021-01-28 04:00:00,LTCUSD,127.36,139.18,127.36,136.2,21859.7237235
1611720000000,2021-01-27 04:00:00,LTCUSD,131.83,131.85,118.14,127.36,29508.8642756
1611633600000,2021-01-26 04:00:00,LTCUSD,134.89,137.45,128.37,131.83,16280.9614466
1611547200000,2021-01-25 04:00:00,LTCUSD,147.01,147.32,133.95,134.89,24758.8076988
1611460800000,2021-01-24 04:00:00,LTCUSD,140.72,147.68,133.9,147.01,23284.2156131
1611374400000,2021-01-23 04:00:00,LTCUSD,137.16,143.49,136.0,140.72,31506.8152151
1611288000000,2021-01-22 04:00:00,LTCUSD,134.98,141.79,133.22,137.16,27079.5012159
1611201600000,2021-01-21 04:00:00,LTCUSD,144.77,144.77,122.8,134.98,18609.3243965
1611115200000,2021-01-20 04:00:00,LTCUSD,148.74,153.75,137.57,144.77,24865.7158717
1611028800000,2021-01-19 04:00:00,LTCUSD,158.59,166.15,147.74,148.74,50321.7677089
1610942400000,2021-01-18 04:00:00,LTCUSD,139.7,160.41,138.69,158.59,53205.1424097
1610856000000,2021-01-17 04:00:00,LTCUSD,143.98,145.75,136.6,139.7,18933.8450912
1610769600000,2021-01-16 04:00:00,LTCUSD,143.67,152.63,139.29,143.98,24341.1486891
1610683200000,2021-01-15 04:00:00,LTCUSD,150.0,151.74,130.0,143.67,41259.3964726
1610596800000,2021-01-14 04:00:00,LTCUSD,145.02,155.29,145.02,150.0,4416.5325958
1610510400000,2021-01-13 04:00:00,LTCUSD,133.72,149.99,129.94,145.02,30655.9037107
1610424000000,2021-01-12 04:00:00,LTCUSD,140.8,146.78,125.67,133.72,57900.9617042
1610337600000,2021-01-11 04:00:00,LTCUSD,143.22,149.17,112.01,140.8,189473.712749
1610251200000,2021-01-10 04:00:00,LTCUSD,179.08,185.93,123.23,143.22,73183.5118874
1610164800000,2021-01-09 04:00:00,LTCUSD,171.49,186.37,163.65,179.08,34613.9067723
1610078400000,2021-01-08 04:00:00,LTCUSD,158.38,182.11,155.6,171.49,48038.2906634
1609992000000,2021-01-07 04:00:00,LTCUSD,170.5,170.5,150.43,158.38,15276.8855544
1609905600000,2021-01-06 04:00:00,LTCUSD,157.04,173.24,157.04,170.5,53189.9888721
1609819200000,2021-01-05 04:00:00,LTCUSD,149.58,163.56,146.8,157.04,46622.1471118
1609732800000,2021-01-04 04:00:00,LTCUSD,164.71,174.87,138.0,149.58,91816.4236269
1609646400000,2021-01-03 04:00:00,LTCUSD,135.78,165.0,135.53,164.71,59307.6641424
1609560000000,2021-01-02 04:00:00,LTCUSD,125.4,141.73,124.3,135.78,40854.6929817
1609473600000,2021-01-01 04:00:00,LTCUSD,132.33,132.33,123.75,125.4,22844.5307304
1609387200000,2020-12-31 04:00:00,LTCUSD,127.01,134.2,122.19,132.33,24056.0795033
1609300800000,2020-12-30 04:00:00,LTCUSD,130.02,131.27,122.87,127.01,28744.4263524
1609214400000,2020-12-29 04:00:00,LTCUSD,126.08,132.78,120.03,130.02,24707.7052765
1609128000000,2020-12-28 04:00:00,LTCUSD,129.6,136.79,125.1,126.08,44789.631176
1609041600000,2020-12-27 04:00:00,LTCUSD,133.64,139.0,121.34,129.6,30469.9517104
1608955200000,2020-12-26 04:00:00,LTCUSD,131.24,136.0,125.49,133.64,29822.3971589
1608868800000,2020-12-25 04:00:00,LTCUSD,108.79,132.4,108.23,131.24,40934.3171279
1608782400000,2020-12-24 04:00:00,LTCUSD,102.67,112.63,101.17,108.79,37693.1487217
1608696000000,2020-12-23 04:00:00,LTCUSD,113.84,113.94,95.29,102.67,46557.7247397
1608609600000,2020-12-22 04:00:00,LTCUSD,103.95,117.23,98.44,113.84,47321.5006907
1608523200000,2020-12-21 04:00:00,LTCUSD,115.59,118.59,100.55,103.95,62668.1225868
1608436800000,2020-12-20 04:00:00,LTCUSD,117.48,123.22,110.33,115.59,32340.3249004
1608350400000,2020-12-19 04:00:00,LTCUSD,108.24,124.55,105.35,117.48,64193.0843009
1608264000000,2020-12-18 04:00:00,LTCUSD,107.98,111.75,102.71,108.24,27344.8124428
1608177600000,2020-12-17 04:00:00,LTCUSD,91.37,112.88,91.37,107.98,13045.1932399
1608091200000,2020-12-16 04:00:00,LTCUSD,79.73,94.27,79.6,91.37,61017.6876526
1608004800000,2020-12-15 04:00:00,LTCUSD,83.68,83.69,78.44,79.73,30571.0447124
1607918400000,2020-12-14 04:00:00,LTCUSD,82.06,84.78,79.13,83.68,30132.182189
1607832000000,2020-12-13 04:00:00,LTCUSD,75.83,84.28,75.6,82.06,28579.7568853
1607745600000,2020-12-12 04:00:00,LTCUSD,74.8,77.64,74.46,75.83,11251.3088418
1607659200000,2020-12-11 04:00:00,LTCUSD,72.03,75.22,69.82,74.8,27949.9996442
1607572800000,2020-12-10 04:00:00,LTCUSD,76.68,76.68,71.25,72.03,1330.46275
1607486400000,2020-12-09 04:00:00,LTCUSD,76.63,78.2,72.05,76.68,29255.7477051
1607400000000,2020-12-08 04:00:00,LTCUSD,83.14,83.7,75.18,76.63,27600.5338372
1607313600000,2020-12-07 04:00:00,LTCUSD,83.33,86.82,81.84,83.14,28670.3644627
1607227200000,2020-12-06 04:00:00,LTCUSD,83.64,84.17,80.55,83.33,11644.5129807
1607140800000,2020-12-05 04:00:00,LTCUSD,80.66,85.2,80.66,83.64,15073.0845219
1607054400000,2020-12-04 04:00:00,LTCUSD,86.91,86.91,79.5,80.66,1870.2227103
1606968000000,2020-12-03 04:00:00,LTCUSD,88.1,91.23,85.27,86.91,35247.8856286
1606881600000,2020-12-02 04:00:00,LTCUSD,84.78,90.71,83.33,88.1,26988.3828972
1606795200000,2020-12-01 04:00:00,LTCUSD,88.3,93.13,79.84,84.78,82317.576106
1606708800000,2020-11-30 04:00:00,LTCUSD,79.79,90.65,76.78,88.3,56667.5915011
1606622400000,2020-11-29 04:00:00,LTCUSD,74.56,81.01,73.27,79.79,33576.6805308
1606536000000,2020-11-28 04:00:00,LTCUSD,69.05,74.99,68.48,74.56,26694.7947831
1606449600000,2020-11-27 04:00:00,LTCUSD,70.94,72.53,65.33,69.05,37748.7912473
1606363200000,2020-11-26 04:00:00,LTCUSD,77.24,78.53,64.53,70.94,81304.0279895
1606276800000,2020-11-25 04:00:00,LTCUSD,86.12,90.06,71.32,77.24,41122.858436
1606190400000,2020-11-24 04:00:00,LTCUSD,89.49,94.08,85.88,86.12,42978.38368
1606104000000,2020-11-23 04:00:00,LTCUSD,83.93,92.5,83.61,89.49,43155.9947864
1606017600000,2020-11-22 04:00:00,LTCUSD,84.95,85.91,78.0,83.93,26677.1354249
1605931200000,2020-11-21 04:00:00,LTCUSD,82.05,88.5,80.33,84.95,40857.1002751
1605844800000,2020-11-20 04:00:00,LTCUSD,81.43,85.65,80.2,82.05,47286.7288885
1605758400000,2020-11-19 04:00:00,LTCUSD,74.15,83.35,74.15,81.43,3264.2745127
1605672000000,2020-11-18 04:00:00,LTCUSD,75.47,75.94,68.0,74.15,44171.0861398
1605585600000,2020-11-17 04:00:00,LTCUSD,73.48,77.03,71.5,75.47,52609.8002914
1605499200000,2020-11-16 04:00:00,LTCUSD,66.23,75.64,65.84,73.48,47338.8282184
1605412800000,2020-11-15 04:00:00,LTCUSD,62.67,66.37,61.17,66.23,16897.1075099
1605326400000,2020-11-14 04:00:00,LTCUSD,64.4,64.71,61.87,62.67,21908.8195489
1605240000000,2020-11-13 04:00:00,LTCUSD,62.14,66.63,61.27,64.4,24112.7426205
1605153600000,2020-11-12 04:00:00,LTCUSD,58.58,62.62,58.58,62.14,8538.0042153
1605067200000,2020-11-11 04:00:00,LTCUSD,59.69,60.62,57.76,58.58,9108.4900409
1604980800000,2020-11-10 04:00:00,LTCUSD,59.23,60.28,57.16,59.69,15034.0589642
1604894400000,2020-11-09 04:00:00,LTCUSD,60.93,61.75,57.45,59.23,13715.7231718
1604808000000,2020-11-08 04:00:00,LTCUSD,59.55,61.85,58.77,60.93,7294.7453366
1604721600000,2020-11-07 04:00:00,LTCUSD,63.42,64.34,57.12,59.55,23174.9435604
1604635200000,2020-11-06 04:00:00,LTCUSD,60.92,64.78,59.84,63.42,31097.2552312
1604548800000,2020-11-05 04:00:00,LTCUSD,55.66,62.37,54.98,60.92,31885.3589967
1604462400000,2020-11-04 04:00:00,LTCUSD,54.18,56.0,51.71,55.66,10384.3164954
1604376000000,2020-11-03 04:00:00,LTCUSD,52.16,54.52,51.55,54.18,13955.5033122
1604289600000,2020-11-02 04:00:00,LTCUSD,55.84,56.28,51.32,52.16,16174.5117112
1604203200000,2020-11-01 04:00:00,LTCUSD,55.18,56.82,54.12,55.84,8158.0082167
1604116800000,2020-10-31 04:00:00,LTCUSD,54.43,56.53,53.95,55.18,5656.6002332
1604030400000,2020-10-30 04:00:00,LTCUSD,54.36,55.34,52.33,54.43,12828.5444812
1603944000000,2020-10-29 04:00:00,LTCUSD,55.95,56.46,53.49,54.36,17194.5961565
1603857600000,2020-10-28 04:00:00,LTCUSD,59.65,60.14,54.7,55.95,18545.3753867
1603771200000,2020-10-27 04:00:00,LTCUSD,56.86,60.62,56.8,59.65,16727.86853
1603684800000,2020-10-26 04:00:00,LTCUSD,58.6,58.6,55.05,56.86,17729.3329704
1603598400000,2020-10-25 04:00:00,LTCUSD,58.69,59.98,56.7,58.6,13843.1758496
1603512000000,2020-10-24 04:00:00,LTCUSD,55.51,59.58,55.51,58.69,6698.4477549
1603425600000,2020-10-23 04:00:00,LTCUSD,54.63,57.0,53.56,55.51,13087.2190932
1603339200000,2020-10-22 04:00:00,LTCUSD,54.9,56.36,53.23,54.63,15330.629049
1603252800000,2020-10-21 04:00:00,LTCUSD,49.24,55.89,48.6,54.9,28378.9091031
1603166400000,2020-10-20 04:00:00,LTCUSD,48.37,49.53,46.5,49.24,6702.6317742
1603080000000,2020-10-19 04:00:00,LTCUSD,46.87,48.86,46.87,48.37,8564.3045853
